id,loan_amnt,funded_amnt,funded_amnt_inv,term_months,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_d,collection_recovery_fee,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method
1480117,15000,15000,15000,36,6.99,463.09,5,1,225000,1,92016,0,1,0,0,8,0,19698,20.3,21,0,0,16468.81979,16468.82,15000,1468.82,0,0,10182020,0,5602.11,19-Feb,0,1,0,0,639568,1,2,1,1,11,15315,48,2,2,15948,27,97000,1,0,1,4,79946,77302,20.3,0,0,159,239,4,4,3,4,12,0,2,2,5,9,7,5,10,2,8,0,0,3,100,0,0,749093,35013,97000,32093,1
1480118,27200,27200,27200,36,5.32,819.13,6,2,208000,1,92016,0,2,0,0,19,0,38566,29.6,34,0,0,28058.21482,28058.21,27200,858.21,0,0,5172020,0,23139.42,17-Dec,0,1,0,0,66028,1,1,0,3,14,27462,83,3,6,19750,40,130200,1,0,1,10,3884,78842,30.7,0,0,241,219,8,4,0,8,8,0,5,6,11,14,12,17,21,6,19,0,0,4,100,18.2,0,163656,66028,113800,33006,1
1480119,9000,9000,9000,36,7.59,280.33,6,1,85000,1,92016,0,7,0,0,20,0,26575,39.3,35,0,0,9851.8576,9851.86,9000,851.86,0,0,5182020,0,4540.46,19-Feb,0,1,0,0,311276,1,2,1,3,3,50068,99,0,2,10485,46,67700,5,8,4,6,15564,14229,57.3,0,0,126,112,15,3,3,15,4,0,3,5,7,8,12,17,20,5,20,0,0,2,100,28.6,0,364679,76643,33300,58054,1
1480120,12000,12000,12000,36,6.99,370.48,1,1,139000,1,92016,0,2,0,0,11,0,13542,60.7,29,0,0,13053.84975,13053.85,12000,1053.85,0,0,6182020,0,6019.39,19-Feb,0,1,0,0,518947,0,3,0,1,18,43308,71,0,0,11787,66,22300,0,0,0,1,57661,7680,62.2,0,0,325,330,38,18,3,45,,0,2,3,2,10,8,4,15,3,11,0,0,0,86.2,50,0,608898,59525,20300,84416,1
1480121,12000,12000,12000,36,5.32,361.38,10,1,40000,0,92016,0,1,0,1,11,0,15312,44,19,0,0,12320.48406,12320.48,12000,320.48,0,0,3172020,0,10517.13,17-Aug,0,1,0,0,206952,1,1,0,1,23,7413,54,1,1,4652,47,34800,0,0,1,2,18814,16122,47.1,0,0,35,213,1,1,2,1,1,0,4,5,7,12,2,9,15,5,11,0,0,1,89.5,14.3,0,264102,22725,30500,13678,1
1480122,4000,4000,4000,36,7.59,124.6,0.5,1,33900,2,92016,0,1,0,0,7,1,4249,27.6,11,0,0,4293.453331,4293.45,4000,293.45,0,0,11172020,0,2675.72,19-Jan,0,1,0,585,14581,0,2,0,1,19,10332,77,1,4,1535,51,15400,0,2,10,5,2083,10751,28.3,0,0,62,90,12,12,0,12,4,0,4,4,4,4,4,5,7,4,7,0,0,1,90.9,25,0,28818,14581,15000,13418,1
1480123,28000,28000,28000,36,5.32,843.22,7,1,113000,0,92016,0,8,0,1,12,0,9601,8.2,26,0,0,29396.09655,29396.1,28000,1396.1,0,0,11172020,0,19294.01,19-Feb,0,1,0,0,407982,1,2,0,0,26,59562,95,1,2,2854,15,121700,1,7,3,3,33999,84892,8.2,1,0,134,182,5,5,4,25,6,1,6,8,6,7,10,9,11,8,12,0,0,2,92,0,0,543066,69163,92000,77706,1
1480124,8200,8200,8200,36,7.59,255.42,1,3,28000,1,92016,0,2,0,0,6,0,12177,58,21,0,0,8616.284954,8616.28,8200,416.28,0,0,6172020,0,6576.38,18-Dec,0,1,0,0,12177,1,0,0,1,14,0,,1,2,7242,58,21000,0,0,0,3,2030,7923,60.6,0,0,100,403,2,2,0,2,20,0,3,3,5,11,3,6,18,3,6,0,0,1,90.5,0,0,21000,12177,20100,0,1
1480126,40000,40000,40000,36,7.99,1253.28,10,1,330000,2,92016,0,1,0,0,16,0,44515,81.7,37,0,0,44425.70835,44425.71,40000,4425.71,0,0,2192020,0,622.66,19-Feb,0,1,0,0,663723,0,2,0,0,36,36074,,0,0,10846,75,55000,0,2,0,0,44248,7785,85.9,0,0,171,381,111,36,4,111,20,0,7,7,8,11,15,10,16,7,16,0,0,0,100,75,0,880799,88398,52300,93530,1
1480127,7000,7000,7000,36,8.59,221.27,9,2,63000,2,92016,0,1,0,0,5,1,4780,29.1,14,0,0,7909.185892,7909.19,7000,909.19,0,0,1192020,0,1488.24,19-Feb,0,1,0,0,17056,1,1,2,3,6,12276,88,0,0,4780,56,16400,1,1,1,3,4264,7520,38.9,0,0,169,235,32,6,2,33,5,0,1,1,2,3,7,4,5,1,5,0,0,2,100,0,1,30400,17056,12300,14000,1
1480128,5000,5000,5000,36,17.99,180.74,10,1,68000,1,92016,0,5,0,1,10,1,7557,35.8,24,0,0,5760.093351,5760.09,5000,760.09,0,0,8172020,0,3957.69,18-Oct,0,1,0,1671,269974,2,4,2,3,4,37787,79,0,2,3127,66,21100,1,0,2,6,26997,9851,39.6,0,0,120,72,14,4,2,14,1,0,3,5,3,7,10,5,11,5,10,0,0,2,100,0,1,298637,45344,16300,47582,1
1480129,23000,23000,23000,36,5.32,692.64,1,1,145000,1,92016,0,2,0,1,9,0,16445,68.8,28,0,0,23433.36159,23433.36,23000,433.36,0,0,2172020,0,21369.04,19-Feb,0,1,0,0,306501,2,4,0,3,23,25547,38,1,1,16445,46,23900,1,4,3,5,34056,5455,75.1,0,0,145,156,2,2,1,40,6,0,1,1,3,5,18,4,9,1,9,0,0,2,100,33.3,0,358472,41992,21900,67822,1
1480130,6000,6000,6000,36,7.99,188,10,1,50000,0,92016,0,7,0,1,10,1,4013,13.2,20,0,0,6614.426091,6614.43,6000,614.43,0,0,6182020,0,2870.66,18-Jul,0,1,0,0,142670,2,4,3,4,4,31793,76,1,4,2171,50,30300,1,0,4,9,14267,15587,20.1,0,0,306,101,3,3,1,3,4,0,3,4,3,6,11,5,8,4,10,0,0,4,100,0,1,182301,35806,19500,41801,1
1480132,5400,5400,5400,36,5.32,162.62,5,1,128000,0,92016,0,1,0,0,9,0,3971,2.9,20,0,0,5719.728797,5719.73,5400,319.73,0,0,2182020,0,3081.33,19-Feb,0,1,0,0,293205,0,1,0,0,28,5844,27,1,2,2071,6,139000,0,1,1,4,32578,135029,2.9,0,0,116,227,9,9,4,9,9,0,2,2,7,9,6,7,10,2,9,0,0,1,94.7,0,0,471515,9815,139000,22015,1
1480133,9600,9600,9600,36,6.99,296.38,0,1,47358,0,92016,0,1,0,1,17,0,26626,37.1,32,0,0,10227.36329,10227.36,9600,627.36,0,0,11172020,0,6634.71,17-Dec,0,1,0,0,182823,1,0,0,0,130,0,,2,5,11365,37,71800,0,0,4,6,10754,36438,42,0,0,130,620,4,4,2,14,4,0,7,9,9,15,1,16,29,9,17,0,0,2,96.9,22.2,0,232950,26626,62800,0,1
1480134,5000,5000,5000,36,6.99,154.37,10,2,36000,0,92016,0,7,0,1,20,0,3845,23.7,40,0,0,5019.884818,5019.88,5000,19.88,0,0,1172020,0,215.02,19-Feb,0,1,0,0,39824,1,13,1,4,4,35979,112,0,2,3845,82,16200,1,2,1,6,1991,10555,26.7,0,0,216,87,13,4,0,18,4,0,1,1,4,5,32,7,8,1,20,0,0,1,100,25,0,48388,39824,14400,32188,1
1480135,12500,12500,12500,36,8.59,395.12,10,1,70000,0,92016,0,1,0,0,11,0,10077,35.6,28,0,0,13968.00309,13968,12500,1468,0,0,7182020,0,6035.78,18-Aug,0,1,0,0,84042,1,2,0,1,17,42434,91,1,2,4796,61,72300,0,1,0,3,7640,51782,52.3,0,0,158,296,3,3,3,3,13,0,2,3,4,10,6,7,19,3,11,0,0,1,100,25,0,300659,52511,60300,59359,1
1480136,6000,6000,6000,36,5.32,180.69,10,1,37000,0,92016,0,3,0,1,3,0,373,2.5,22,0,0,6373.224645,6373.22,6000,373.22,0,0,3182020,0,3303.26,18-Mar,0,1,0,0,21472,1,1,0,0,36,21099,79,1,1,207,51,15000,0,0,1,1,7157,14627,2.5,0,0,177,120,1,1,1,1,4,0,2,2,2,7,11,2,10,2,3,0,0,1,100,0,0,41880,21472,15000,26880,1
1480137,4000,4000,4000,36,7.99,125.33,2,2,100000,0,92016,0,7,1,0,27,0,7098,62.3,40,0,0,4391.050727,4391.05,4000,391.05,0,0,4182020,0,2145.39,18-May,0,1,0,0,356679,1,21,0,4,17,349581,97,1,2,2919,94,11400,1,0,0,6,13210,4302,62.3,0,0,156,146,4,4,0,4,20,0,5,5,6,6,34,6,6,5,27,0,0,1,97.4,33.3,0,338329,356679,11400,326929,1
1480139,20000,20000,20000,36,5.32,602.3,0,1,120000,1,92016,0,2,0,1,14,0,57065,58,34,0,0,21112.96577,21112.97,20000,1112.97,0,0,1182020,0,12680.77,19-Feb,0,1,0,0,364492,2,1,0,0,136,37797,35,4,6,20818,58,99100,1,0,3,7,28037,10289,60,0,0,138,489,4,4,5,4,4,0,9,11,21,21,2,11,29,8,13,0,0,4,100,44.4,0,482780,94862,92600,108680,1
1480140,7000,7000,7000,36,8.59,221.27,2,1,50000,0,92016,0,2,0,1,15,0,6536,96.1,34,0,0,7849.917514,7849.92,7000,849.92,0,0,10182020,0,2764.05,18-Oct,0,1,0,0,273377,0,12,0,0,42,54971,80,0,1,3803,81,6800,0,1,3,2,18225,264,96.1,0,0,136,114,24,9,1,24,3,0,2,2,2,8,25,2,8,2,15,0,0,1,100,100,0,289833,61507,6800,68982,1
1480141,13000,13000,13000,36,6.99,401.35,10,1,80000,0,92016,0,1,0,0,16,0,5468,6.6,39,0,0,14363.7497,14363.75,13000,1363.75,0,0,1192020,0,3916.04,19-Feb,0,1,0,0,306415,1,2,0,2,14,56738,70,3,6,4069,17,83000,1,3,3,8,19151,37118,12.7,0,0,170,264,1,1,3,1,0,0,3,4,6,9,13,13,23,4,16,0,0,3,100,0,0,422377,62206,42500,71800,1
1480142,10000,10000,10000,36,7.59,311.48,10,1,51000,0,92016,0,5,0,1,13,0,18728,54,38,0,0,11139.82677,11139.83,10000,1139.83,0,0,2192020,0,2738.3,19-Feb,0,1,0,0,99518,0,1,0,1,23,6981,47,2,4,4995,53,34700,0,0,2,5,9047,13018,57.9,0,0,118,254,9,9,4,11,0,0,6,7,6,18,4,10,29,7,13,0,0,2,100,66.7,0,137566,26575,30900,15000,1
1480143,18000,18000,18000,60,10.49,386.81,9,1,60000,0,92016,0,2,0,1,10,0,16823,30.6,40,0,0,19525.20295,19525.2,18000,1525.2,0,0,8172020,0,16054.4,17-Aug,0,1,0,0,136127,1,0,0,0,32,0,,1,2,5735,31,55000,2,1,3,3,13613,29708,33.7,0,0,238,142,1,1,3,1,1,0,4,7,5,16,10,9,27,7,10,0,0,2,100,0,0,175505,16823,44800,0,1
1480144,7800,7800,7800,36,8.59,246.56,9,1,52000,0,92016,0,5,0,0,7,0,8027,59,18,0,0,8358.206537,8358.21,7800,558.21,0,0,9172020,0,5900.05,18-Oct,0,1,0,0,234752,4,2,1,3,1,62113,83,1,1,2454,71,13600,0,2,5,6,33536,2546,49.1,0,0,171,132,5,1,2,66,1,4,1,3,1,3,10,4,6,3,7,0,0,4,66.7,0,0,243657,70140,5000,64215,1
1480145,15000,15000,15000,60,24.99,440.19,1,3,30000,1,92016,0,9,0,0,4,0,3218,7.7,9,0,0,15269.53785,15269.54,15000,269.54,0,0,1172020,0,563.22,18-Jan,0,1,0,0,3218,0,0,1,2,8,0,,0,0,1836,8,41800,0,4,2,2,805,22875,7.8,0,0,52,77,25,8,0,25,10,0,2,3,3,3,3,4,6,3,4,0,0,1,100,0,0,41800,3218,24800,0,1
1480146,6000,6000,6000,36,5.32,180.69,10,2,70000,2,92016,0,5,0,0,6,0,5743,23.8,15,0,0,6275.01747,6275.02,6000,275.02,0,0,5182020,0,101.6,19-Jan,0,1,0,0,88852,0,2,0,1,23,27882,56,0,2,374,46,24100,0,0,0,4,14809,15326,2.4,0,0,142,137,19,19,1,20,20,1,1,2,2,5,8,3,6,2,6,0,0,0,93.3,0,0,132074,33625,15700,49474,1
1480147,7500,7500,7500,36,7.99,234.99,6,1,48968,0,92016,0,2,0,0,11,0,17881,36.1,29,0,0,8051.799791,8051.8,7500,551.8,0,0,11172020,0,5235.25,19-Feb,0,1,0,0,259753,0,5,1,1,10,14191,69,0,1,8050,46,49600,0,8,0,2,23614,0,100.6,0,0,120,184,21,10,1,61,17,0,1,4,1,4,13,5,15,4,11,0,0,1,96.6,100,0,309942,32072,8000,20442,1
1480148,35000,35000,35000,36,7.59,1090.17,2,3,167000,1,92016,0,2,1,1,31,0,40790,18.9,54,0,0,36034.95835,36034.96,35000,1034.96,0,0,3172020,0,31703.8,17-Jun,0,1,0,0,413262,2,1,1,1,4,15793,95,3,13,10363,24,208972,2,0,10,14,14250,98384,26.6,0,0,260,203,6,4,4,8,1,0,7,12,16,23,2,27,46,12,31,0,0,4,92.5,13.3,0,796209,56618,134500,16595,1
1480149,7500,7500,7500,36,14.49,258.13,10,1,41000,2,92016,0,1,0,0,9,1,9829,41.3,14,0,0,8705.791753,8705.79,7500,1205.79,0,0,4182020,0,329.66,18-Oct,0,1,0,0,141613,2,2,0,0,34,16131,43,2,3,4133,43,23800,0,1,2,4,15735,1309,84.2,0,0,106,144,4,4,2,4,2,0,4,5,4,6,2,6,10,5,9,0,0,3,100,50,1,177784,25960,8300,37140,1
1480150,16000,16000,16000,60,10.99,347.8,10,1,120000,1,92016,0,1,0,0,8,0,30213,78.3,16,0,0,18838.11389,18838.11,16000,2838.11,0,0,9182020,0,153.83,19-Feb,0,1,0,0,530616,0,0,0,1,19,0,,0,1,4966,78,38600,1,0,1,2,66327,8421,61.7,0,0,19,192,23,19,7,23,0,0,5,6,5,6,1,6,8,6,8,0,0,0,87.5,20,0,595520,30213,22000,0,1
1480151,15100,15100,15100,60,27.79,468.24,6,2,119600,2,92016,0,10,2,0,23,0,0,,27,0,0,15646.12,15646.12,15100,546.12,0,0,11162020,0,15669.43,19-Feb,0,1,0,84,248954,0,23,0,2,16,248954,115,0,0,0,115,0,0,0,0,2,10824,,,0,0,95,81,48,16,0,,,1,0,0,0,2,24,0,3,0,23,0,0,0,92.6,,0,217489,248954,0,217489,1
1480152,35000,35000,34700,60,26.49,1058.1,4,2,90000,2,92016,0,1,1,0,7,0,5263,63.4,17,0,0,40309.17515,39963.67,35000,5309.18,0,0,10172020,0,8056.79,18-Sep,0,1,0,0,63167,1,3,1,6,5,57904,65,0,3,4053,65,8300,1,6,0,9,9024,0,101.2,0,0,56,88,17,5,0,18,17,0,2,2,2,4,11,3,6,2,7,0,0,1,94.1,100,0,93353,63167,5200,85053,1
1480153,28000,28000,28000,36,7.99,877.29,6,3,75000,1,92016,0,1,1,0,11,0,23877,59.7,24,0,0,31116.08031,31116.08,28000,3116.08,0,0,8182020,0,11828.13,19-Feb,0,1,0,0,330600,0,2,0,0,39,48303,51,0,0,8628,56,40000,0,0,0,0,30055,15344,58.6,0,0,126,168,77,30,1,77,,0,5,5,5,10,7,8,16,7,11,0,0,0,95.8,40,0,375419,72180,37100,67020,1
1480154,4700,4700,4700,36,7.59,146.4,3,2,56000,2,92016,0,6,0,0,6,0,7466,24,14,0,0,5099.568455,5099.57,4700,399.57,0,0,5182020,0,131.85,19-Feb,0,1,0,0,23546,1,3,0,2,18,16080,74,1,1,5489,45,31100,3,1,1,3,3924,16034,31.8,0,0,67,141,6,6,1,6,2,0,2,2,2,6,5,3,8,2,6,0,0,1,92.9,0,0,52926,23546,23500,21826,1
1480155,6000,6000,6000,36,7.59,186.89,7,1,115000,0,92016,0,1,0,2,25,0,18111,23.7,47,0,0,6313.377242,6313.38,6000,313.38,0,0,6172020,0,4820.79,19-Feb,0,1,0,0,417658,6,1,0,5,16,4214,24,7,10,4950,27,76400,2,1,4,16,17402,43026,27.6,0,0,123,189,2,2,2,2,2,0,12,15,16,18,16,22,28,15,25,0,0,8,100,6.3,0,491812,26615,59400,17752,1
1480156,20000,20000,20000,60,25.69,595.15,4,1,41000,1,92016,0,1,0,0,9,0,395,8.4,24,0,0,26055.53932,26055.54,20000,6055.54,0,0,1182020,0,17751.98,18-Jan,0,1,0,22167,105054,1,3,3,4,7,27424,91,2,2,316,80,4700,2,0,2,7,11673,3405,10.4,0,0,119,130,2,2,1,12,7,0,2,2,2,4,15,5,8,2,9,0,0,5,100,0,0,113524,27819,3800,30273,1
1480157,12000,12000,12000,36,5.32,361.38,10,1,105000,0,92016,0,2,0,0,17,0,13420,37.7,35,0,0,12604.20051,12604.2,12000,604.2,0,0,11172020,0,8271.19,19-Feb,0,1,0,0,178078,0,2,0,0,27,20070,63,1,5,3910,50,35600,0,0,1,5,10475,8709,58.9,0,0,178,171,11,11,3,11,12,0,6,7,8,15,6,13,26,7,17,0,0,1,82.9,37.5,0,238393,33490,21200,31863,1
1480158,7200,7200,7200,36,7.99,225.59,10,1,70000,0,92016,0,2,0,0,5,0,8617,64,6,0,0,7845.721579,7845.72,7200,645.72,0,0,5182020,0,788.3,19-Feb,0,1,0,0,215182,0,0,0,0,39,0,0,1,2,4334,64,13501,0,0,1,2,43036,4500,64,0,0,71,30,11,11,2,11,11,0,3,3,3,3,1,3,3,3,5,0,0,1,67,0,0,263501,8617,13501,0,1
1480159,15000,15000,15000,36,6.99,463.09,10,3,65000,0,92016,0,2,0,1,19,0,11121,24.1,33,0,0,16204.06914,16204.07,15000,1204.07,0,0,3182020,0,8788.8,18-Oct,0,1,0,0,50824,2,2,0,1,17,17490,45,3,3,10064,34,46156,1,2,2,4,3630,10936,47.9,0,0,159,244,4,4,2,10,4,0,1,5,2,6,3,16,28,5,19,0,0,3,100,50,0,153327,28611,21000,39171,1
1480161,9000,9000,9000,36,7.59,280.33,2,1,95000,0,92016,0,8,0,0,11,1,23724,58.4,23,0,0,9658.673399,9658.67,9000,658.67,0,0,12172020,0,6021.97,17-Nov,0,1,0,0,377041,1,1,0,2,20,5305,53,1,2,7070,57,40500,0,2,0,5,37704,6363,67.8,0,0,114,114,5,5,2,23,17,0,5,7,5,9,7,9,14,7,11,0,0,1,100,40,1,406000,29029,19700,10000,1
1480162,8000,8000,8000,36,19.99,297.27,5,1,37000,2,92016,0,1,0,1,9,0,17068,46.9,13,0,0,10198.31823,10198.32,8000,2198.32,0,0,7182020,0,4270.69,18-Sep,0,1,0,0,172162,2,1,1,1,11,20695,89,2,5,3752,63,36400,1,1,4,7,19129,11632,45.1,0,0,11,52,2,2,1,2,5,0,4,6,4,5,1,7,11,7,9,0,0,3,100,50,0,198943,37763,21200,23146,1
1480163,5600,5600,5600,36,6.99,172.89,10,2,30000,0,92016,0,4,0,0,5,0,5823,46.2,12,0,0,6111.977456,6111.98,5600,511.98,0,0,7182020,0,2656.35,19-Feb,0,1,0,0,7477,0,1,0,1,19,1654,55,0,0,2284,48,12600,0,0,0,1,1495,6777,46.2,0,0,100,211,38,19,0,38,,0,4,4,4,5,4,4,8,4,5,0,0,0,100,0,0,15600,7477,12600,3000,1
1480164,35000,35000,35000,36,11.49,1154,10,1,540000,1,92016,0,5,4,1,25,1,8078,17.2,70,0,0,40144.76203,40144.76,35000,5144.76,0,0,6182020,0,18241.1,19-Feb,0,1,0,0,379039,1,5,0,1,22,370961,65,1,8,6288,29,47100,5,0,6,9,16480,27222,22.9,4,0,227,181,4,4,2,4,2,10,1,1,11,30,22,20,46,2,25,0,4,1,89.3,9.1,0,548578,379039,35300,501478,1
1480165,11450,11450,11450,36,8.59,361.93,10,2,39000,1,92016,0,2,0,1,25,0,10075,17.5,37,0,0,12032.04643,12032.05,11450,582.05,0,0,5172020,0,9865.93,17-Dec,0,1,0,0,10075,4,0,0,0,103,0,,5,7,4894,17,57600,0,0,1,7,420,38495,20.1,0,0,103,119,1,1,0,1,1,3,6,7,13,18,1,24,35,7,25,0,0,5,78.4,7.7,0,58347,10075,48200,0,1
1480166,18000,18000,17975,36,5.32,542.07,2,1,82000,0,92016,0,1,0,0,8,0,5421,41.1,13,0,0,19184.19429,19157.55,18000,1184.19,0,0,5182020,0,9432.25,19-Feb,0,1,0,0,162247,0,4,1,1,12,48747,15,0,1,5421,20,13200,2,1,4,4,20281,7779,41.1,0,0,123,133,13,12,2,13,12,0,1,1,3,5,6,3,5,1,8,0,0,1,84.6,0,0,228020,54168,13200,104820,1
1480167,11200,11200,11200,36,5.32,337.29,10,1,62000,0,92016,0,5,0,1,11,0,44232,70.6,26,0,0,11909.8756,11909.88,11200,709.88,0,0,11182020,0,2418.23,19-Feb,0,1,0,0,218114,1,2,0,2,13,44937,70,2,2,9478,71,94200,0,8,1,4,21811,48083,9,0,0,186,220,1,1,3,1,1,2,2,4,4,8,10,7,13,4,11,0,0,2,76.9,0,0,301055,89169,58800,50775,1
1480168,25000,25000,25000,36,8.59,790.24,1,1,120000,2,92016,0,1,0,0,11,0,32929,61.7,32,0,0,26688.40793,26688.41,25000,1688.41,0,0,8172020,0,19588.18,18-Nov,0,1,0,0,379565,1,1,1,1,9,13692,55,2,6,11469,49,53400,1,0,2,8,37957,14584,49.7,0,0,79,229,4,4,4,14,7,0,2,6,2,10,5,7,20,6,11,0,0,3,96.8,0,0,440549,49406,29000,25000,1
1480169,35000,35000,35000,36,15.59,1223.43,10,3,119000,1,92016,0,7,0,0,4,0,1824,7.8,10,0,0,39660.84822,39660.85,35000,4538.51,122.34,0,9172020,0,31021.51,17-Aug,0,1,0,0,1824,0,0,0,0,166,0,,0,0,1634,8,23500,0,0,0,0,608,20176,8.3,0,0,166,408,43,43,0,182,,0,2,2,2,6,1,4,9,2,4,0,0,0,100,0,0,23500,1824,22000,0,1
1480170,12000,12000,12000,60,24.99,352.15,9,1,50000,1,92016,0,1,4,0,12,0,9114,68.5,29,0,0,15445.38115,15445.38,12000,3445.38,0,0,12172020,0,10827.83,18-Oct,0,1,0,309,131817,1,2,1,4,8,44004,78,1,1,1330,73,13300,2,2,3,5,10985,1953,71.3,0,0,134,172,1,1,2,1,8,1,6,8,7,8,15,9,12,8,12,0,1,2,75.9,57.1,0,147996,53118,6800,48870,1
1480171,22325,22325,22325,60,25.69,664.33,8,1,70000,0,92016,0,1,0,2,20,0,13348,32.2,47,0,0,25594.32603,25594.33,22325,3269.33,0,0,7172020,0,398.69,18-Sep,0,1,0,0,446082,4,8,0,2,15,79162,107,4,5,5077,80,41500,5,0,6,8,22304,8927,53.7,0,0,260,197,0,0,7,2,1,0,6,9,7,11,24,11,16,9,20,0,0,5,100,28.6,0,470124,92510,19300,74026,1
1480172,12000,12000,12000,36,7.99,375.99,10,2,115000,1,92016,0,1,0,0,12,1,20576,28.9,31,0,0,12262.19743,12262.2,12000,262.2,0,0,1172020,0,7128.83,17-May,0,1,0,0,43726,2,3,1,3,5,23150,42,1,3,5098,35,71200,0,4,0,6,3975,43955,25.1,0,0,137,232,2,2,0,2,16,0,4,6,6,16,10,9,21,6,12,0,0,2,100,16.7,0,126758,43726,58700,55558,1
1480173,15000,15000,15000,36,8.59,474.14,10,3,128000,1,92016,0,1,1,0,12,0,6329,24.8,27,0,0,15970.93624,15970.94,15000,947.23,23.71,0,8172020,0,497.85,17-Jul,0,1,0,0,48734,0,2,0,1,24,41663,52,1,2,1424,32,25500,0,0,1,3,4430,6773,24.7,0,0,133,357,12,12,0,58,12,0,4,6,4,5,15,9,11,6,12,0,0,1,92.3,0,0,91763,48734,9000,60867,1
1480174,15000,15000,15000,36,5.32,451.73,10,1,72000,2,92016,0,2,1,1,14,0,18270,25.2,44,0,0,15393.41589,15393.42,15000,393.42,0,0,3172020,0,13161.37,17-Apr,0,1,0,0,273794,1,1,1,1,11,2797,45,2,4,8251,27,72500,0,6,2,5,19557,44328,21.1,0,0,29,209,1,1,11,1,1,0,4,5,5,13,3,11,30,5,14,0,0,3,97.7,0,0,353138,21067,56200,6216,1
1480176,20400,20400,20150,36,8.99,648.62,9,2,57000,1,92016,0,2,0,0,4,0,16681,96.4,14,0,0,22801.68414,22522.25,20400,2401.68,0,0,11182020,0,653.47,18-Oct,0,1,0,0,208849,0,1,0,1,19,2173,26,1,1,14502,73,17300,0,0,0,2,52212,619,96.4,0,0,177,167,8,8,3,8,,0,2,2,2,6,4,2,7,2,4,0,0,1,100,100,0,227418,18854,17300,8416,1
1480177,7000,7000,7000,36,5.32,210.81,6,1,60000,0,92016,0,1,0,0,10,0,5620,18.4,26,0,0,7060.24,7060.24,7000,60.24,0,0,12162020,0,6850.47,19-Feb,0,1,0,0,6018,1,1,0,1,23,398,2,1,2,3426,13,30600,1,1,2,3,669,15139,25.8,0,0,100,106,4,4,3,4,6,0,5,6,6,7,5,9,18,6,10,0,0,1,100,0,0,47238,6018,20400,16638,1
1480178,30000,30000,30000,60,25.69,892.72,10,3,101000,2,92016,0,1,2,0,23,0,29634,29.4,35,0,0,32388.15382,32388.15,30000,2388.15,0,0,1172020,0,30688.34,19-Feb,0,1,1,0,325403,1,3,2,3,10,115426,85,1,3,5971,51,100900,3,1,3,6,14148,47270,36.2,0,240,175,227,6,6,4,6,1,0,9,11,11,14,6,18,24,11,22,1,0,3,91.4,36.4,0,433790,145060,74100,144495,1
1480179,18000,18000,18000,60,10.49,386.81,10,1,110000,0,92016,0,1,0,0,22,0,65765,74.8,47,0,0,21063.73027,21063.73,18000,3063.73,0,0,8182020,0,12414.4,19-Feb,0,1,0,0,360604,1,7,1,3,5,84734,75,2,4,3730,75,85100,0,4,1,7,18030,3254,71.9,0,0,193,334,8,5,2,8,8,0,4,10,6,19,12,14,33,10,22,0,0,3,100,60,0,474474,150499,11600,109374,1
1480180,6000,6000,6000,36,5.32,180.69,2,1,210000,1,92016,0,2,0,0,12,0,9675,15.3,49,0,0,6288.04988,6288.05,6000,288.05,0,0,10172020,0,4302.23,17-Oct,0,1,0,0,577349,0,2,0,1,16,158243,27,1,5,6834,17,63100,0,3,1,8,52486,44309,16.2,0,0,190,238,9,9,3,9,1,0,4,5,6,8,32,8,14,5,12,0,0,1,100,0,0,656182,167918,52900,165097,1
1480181,24000,24000,24000,60,10.49,515.74,2,1,145000,0,92016,0,1,0,0,7,0,25648,75.9,25,0,0,25106.12695,25106.13,24000,1106.13,0,0,3172020,0,23057.16,19-Feb,0,1,0,0,385698,1,2,1,3,9,77172,69,1,1,18045,61,33800,2,7,0,5,55100,1562,93.7,0,0,136,177,2,2,5,144,16,0,2,3,2,3,14,3,5,3,7,0,0,2,100,100,0,428940,105065,24800,90338,1
